OSM_ID,NAME
174149297,улица Смолячкова
4458776,улица Солдата Корзуна
31376272,улица Софьи Ковалевской
4462160,улица Союза Печатников
204893126,улица Спирина
4457153,улица Станюковича
4459864,улица Стасовой
31401128,улица Стахановцев
96739376,улица Степана Разина
4455324,улица Стойкости
173481158,улица Строителей
125409974,улица Суворова
126563980,улица Судостроителей
5892753,улица Сургина
160309108,улица Тазаева
237441456,улица Тамбасова
4458973,улица Танкиста Хрустицкого
178718878,улица Танкистов
59997962,улица Тельмана
122415650,улица Тесовый Берег
108636270,улица Тимирязева
169197400,улица Типанова
4458329,улица Титова
240206621,улица Ткачей
87403294,улица Токарева
72525355,улица Толмачёва
82141730,улица Третьей Пятилетки
229810214,улица Трефолева
104490371,улица Труда
172113887,улица Тургенева
4455424,улица Турку
172592900,улица Тюшина
52469345,улица Урицкого
242345467,улица Успенка
183855387,улица Уточкина
78008241,улица Ушинского
245659312,улица Фаворского
292491700,улица Фёдора Абрамова
178859732,улица Федосеенко
178774821,улица Федюнинского
131800664,улица Фейгина
172495221,улица Фокина
52482780,улица Фрунзе
159105480,улица Фучика
172113897,улица Халтурина
139759494,улица Харченко
31380613,улица Химиков
4461938,улица Хлопина
51112017,улица Хмельницкого
34000323,улица Хохрякова
4459078,улица Хошимина
218497537,улица Цимбалина
123338841,улица Циолковского
138281207,улица Чайковского
125686149,улица Чапаева
4460869,улица Чапыгина
31366780,улица Чекистов
125539203,улица Червонного Казачества
31388291,улица Черкасова
163783683,улица Чёрная Речка
87401099,улица Черникова
154733403,улица Чернова
172113901,улица Чернышевского
133864917,улица Черняховского
172113902,улица Чехова
193547636,улица Чистякова
153027589,улица Чкалова
8146822,улица Чудновского
31375389,улица Шаврова
4457156,улица Шателена
172113903,улица Шахматова
170117109,улица Швецова
31893364,улица Шевченко
31379187,улица Шелгунова
55364845,улица Шишкина
202253486,улица Шкапина
31372201,улица Шостаковича
33996096,улица Шотмана
128723237,улица Щербакова
88042555,улица Щорса
162991587,улица Электропередач
172366132,улица Электропультовцев
202425910,улица Энгельса
101794902,улица Юннатов
125079743,улица Юных Пионеров
153023634,улица Юрия Германа
75229860,улица Юрия Инге
125409975,улица Юрия Пасторова
52410586,улица Юты Бондаровской
4457679,улица Яблочкова
146724996,улица Якубовича
155073537,улица Ярослава Гашека
290661270,Ульяновская улица
32776624,Уманский переулок
191921970,Университетская набережная
180844271,Университетский проспект
72300420,Уральская дорожка
31389753,Уральская улица
175854082,Уральский мост
295793101,Урхов переулок
23257488,Урюпин переулок
145832783,Успенская дорога
104994032,Успенская улица
250250536,Усть-Ижорское шоссе
35571177,Уткин мост
33004671,Уткин переулок
161950798,Уткин проспект
7698296,Уфимская улица
31365462,Учебный переулок
31364802,Учительская улица
103530037,Учхозная улица
31398098,Ушаковская набережная
108636313,Ушаковская улица
156494646,Ушаковский мост
31396838,Ушковская улица
106291482,Уютная аллея
28500599,Фабричная улица
38482390,Фанерная улица
38482530,Фанерный переулок
31399355,Фарфоровская улица
34001329,Фарфоровский пост
133321816,Фаянсовая улица
72525340,Федеративная улица
175313249,Фёдоровская улица
190083542,Федотовская дорожка
31388399,Феодосийская улица
100684869,Фермерский переулок
53017668,Фермская дорога
97542675,Фермское шоссе
106291460,Фиалковая улица
238765499,Фидерная улица
223357930,Филологический переулок
123594235,Фильтровское шоссе
262606020,Финляндская улица
295543076,Финляндский переулок
240899449,Финляндский проспект
224701970,Финский переулок
23180748,Флагманская улица
4590749,Флотская улица
146603025,Фонарный мост
146603027,Фонарный переулок
173720217,Фонтанная улица
172113779,Фронтовая улица
146786265,Фруктовая линия
123594237,Фруктовая улица
126562684,Фруктовый переулок
72030376,Фуражный переулок
31376767,Фурштатская улица
33924593,Футбольная аллея
4455308,Хабаровская улица
147759064,Харламов мост
123501058,Харламовская дорожка
207766848,Харьковская дорожка
72666251,Харьковская улица
36887369,Хасанская улица
226049631,Хвойная улица
118714846,Хвойный
182026526,Херсонская улица
4456288,Херсонский проезд
186778660,Химический переулок
159079288,Хозяйственная аллея
31366555,Холмистая улица
4457242,Храмов переулок
178878507,Храповицкий мост
133321819,Хрустальная улица
172113780,Царицынская улица
153023627,Цветочная улица
49858102,Цветочный переулок
23976983,Целинная улица
105257752,Цемяночная улица
108686451,Центральная
174909273,Центральная аллея
112188031,Центральная дорога
112188746,Центральная дорожка
123242540,Центральная линия
180451843,Центральная площадь
87400004,Центральная улица
100400073,Центральный переулок
127169459,Центральный проезд
31387714,Церковная улица
289920701,Цимбалинский путепровод
179416199,Цимлянская улица
88042550,Цимлянский переулок
27880674,Цитадельская дорога
4458894,Цитадельское шоссе
103268147,Чаяновская улица
4462481,Чебоксарский переулок
265945290,Чебышевская улица
208038117,Челябинская дорожка
31388943,Челябинская улица
133743584,Челябинский мост
141414630,Черниговская улица
108636271,Черниговский переулок
38535433,Черничная улица
237288763,Черноморский переулок
143868594,Чернорецкий переулок
156494650,Чернореченский мост
44923093,Чёрный мост
146786266,Чернышёвский проезд
139830476,Чертов мост
82141726,Чистопрудная улица
35571659,Чистяковская улица
172113782,Чичеринская улица
31366359,Чичуринский переулок
31399480,Чкаловский проспект
129369426,Чугунная улица
30995924,Чугунный мостик
127667599,Чугунный мостик Росси
300547783,Чудовская улица
255521020,Шамшева улица
178450744,Шанцевый переулок
135960146,Шарова улица
33165475,Шатёрная улица
31389764,Шафировский проспект
37663025,Шафировский путепровод
71866086,Шведский мост
4462276,Шведский переулок
31387495,Швейцарская улица
4078548,Шепетовская улица
84751015,Шереметьевская улица
32871874,Шипкинский переулок
108686446,Широкая
123498799,Широкая дорожка
31400326,Широкая улица
103238907,Широтная магистраль
151810213,Шишмарёвский переулок
159079295,Шкиперская аллея
34243213,Шкиперский мост
223357932,Шкиперский проток
34324976,Школьная улица
172113784,Школьный переулок
299463968,Шлиссельбургский мост
37756811,Шлиссельбургский проспект
45126120,Шлиссельбургское шоссе
160186378,Шоссейная улица
69489638,Шоссейный переулок
217280209,шоссе Подбельского
172323234,шоссе Революции
172660856,Шотландская улица
146296728,Шпалерная улица
100630731,Штурманская улица
104994285,Шуваловская улица
173665535,Шуваловский проспект
136385770,Шумская улица
78413656,Шушарская дорога
33995485,Щепяной переулок
31386408,Щербаков переулок
104480253,Щукин переулок
43588426,Эйхенская улица
173483813,Экипажная улица
106291442,Экипажный переулок
55752586,Элеваторная площадка
109729158,Эмануиловская улица
33995106,Эриванская улица
172113786,Эрлеровский бульвар
237296240,Эрмитажный мост
33301170,Эсперова улица
82406292,Эсперов переулок
33994931,Эстонская улица
126724575,Южная аллея
31397697,Южная дорога
139185039,Южная улица
122243699,Южное шоссе
132831587,Юкковское шоссе
114657166,Юнтоловская улица
33994647,Юризанская улица
121834158,Яблоневая улица
173153624,Яблоновский мост
126562719,Яблочная улица
155319210,Ягодная улица
126562687,Ягодный переулок
66516728,Ягодный проезд
126563968,Языков переулок
4462391,Якобштадтский переулок
189788011,Яковлевский переулок
21876105,Яковская улица
131915815,Якорная площадь
52410579,Якорная улица
83715958,Ялтинская улица
35035515,Ямбургская дорога
63394275,Ям-Ижорское шоссе
145643720,Ярославская дорога
179414751,Ярославская улица
126521929,Ярославский проспект
38505076,Ясельная улица
206259106,Ясельный переулок
142144977,Ясеневый переулок
76560859,Ясная улица
132235763,Яхтенная площадь
30480095,Яхтенная улица
173341070,Яхтклубский переулок
221047823,Ячевский проезд
